id,text,mes_date,views,mes_title,mes_description
114,ведущий веб аналитик kodix российская веб студия наталья лебедева откликнуться почту hh analyst web,2018-05-17 12:59:20+00:00,548.0,none,none
115,маркетолог аналитик timepad сервис организации событий регистрации участников продажи билетов привлечения аудитории возможна удаленная работа подробности резюме отправлять analyst marketing remotework,2018-05-18 09:05:28+00:00,523.0,none,none
116,аналитик ad занимается инвестированием интернет проекты маркетинговые технологии олег дронов почту analyst,2018-05-18 12:03:06+00:00,568.0,none,none
117,senior data scientist head data science profi ит занимающаяся разработкой одноименного ресурса поиску подбору специалистов егор руди рекомендации сайте компании analyst datascientist senior headofdatascience,2018-05-21 09:00:32+00:00,532.0,none,none
118,digital аналитик биглион технологии технический брат биглиона инна голышева инне почту analyst digital,2018-05-21 13:22:11+00:00,527.0,none,none
119,аналитик моби деньги универсальная платежная платформа мария котова почту analyst,2018-05-22 09:01:00+00:00,479.0,none,none
120,продуктовый аналитик zeptolab российская разработчик игр мобильных платформ почту analyst product gamedev,2018-05-22 11:57:30+00:00,534.0,none,none
121,продуктовый аналитик chatfuel самая большая платформа создания ботов мире ею пользуются большие бренды fortune 500 mobile mtv burberry adidas mercedes lego uber netflix др сотни тысяч smbs практически странах земного шара успешную рекомендацию отблагодарят новым iphone x павел шишкин вопросы отклики павлу analyst product,2018-05-22 13:50:40+00:00,560.0,none,none
122,аналитика опытом customer journey big data тимофей барсов благодарность рекомендацию задавать вопросы тимофею analyst,2018-05-23 08:00:53+00:00,500.0,none,none
123,продуктовый аналитик shelly beauty demand стартап который внедряет технологии рынке красоты ухода собой александр южанинов александру analyst productanalyst,2018-05-23 12:36:18+00:00,550.0,none,none
124,senior ux researcher acronis разработчик системных решений корпоративных домашних пользователей работе жёсткими дисками резервным копированием управлению загрузкой операционных систем редактированию дисков уничтожению данных кирилл романовский кириллу почту analyst ux researcher,2018-05-24 08:21:28+00:00,480.0,none,none
125,data scientist mytracker мобильная маркетинговая платформа предиктивной аналитикой проект mail дмитрий крутицкий дмитрию почту телеграм analyst datascientist,2018-05-24 10:06:51+00:00,508.0,none,none
126,аналитик данных стартап manychat платформа которая помогает сотням тысяч компаний всему миру успешно взаимодействовать своей аудиторией мессенджеры 120 k анастасия блаженова подробный актуальный analyst datascientist,2018-05-24 12:11:16+00:00,556.0,none,none
127,продуктовый аналитик doc первую россии самую крупную мобильную клинику digital health company андрей иванов андрею почту телеграм analyst,2018-05-25 09:00:21+00:00,515.0,none,none
128,бизнес аналитик ситимобил сервис заказа такси входящий состав холдинга mail group александр горный пишите александру analyst,2018-05-25 12:58:24+00:00,569.0,none,none
129,senior data scientist iq орtiоn разработчик высокотехнологичной торговой платформы спб помощь переезде почту analyst senior datascientist,2018-05-25 13:58:11+00:00,599.0,none,none
130,аналитиков omi руководитель аналитической группы data science специалист ведущий специалист отдела обработки данных online market intelligence предоставляющая комплексные решения маркетинговых онлайн исследований александр шашкин откликнуться hh analyst datascientist headofdatascience,2018-05-28 08:07:40+00:00,566.0,none,none
131,global product analyst intern gett международный сервис вызова такси анастасия шишова почту задавать вопросы телеграм intern analyst product,2018-05-28 12:00:37+00:00,590.0,none,none
132,аналитик data scientist thequestion сервис равной степени предназначенный интересных вопросов ответов также получения ответов вопросы которые лень вбивать гугл 120 тоня самсонова откликнуться hh analyst datascientist,2018-05-29 09:30:29+00:00,562.0,none,none
133,data analyst bekitzur американская специализирующаяся крупных проектах таких областях разработка аналитических платформ big data мобильная web разработка финансирование проектов силиконовой долины тель авив релокация analyst dataanalyst relocation,2018-05-29 12:24:09+00:00,592.0,none,none
135,аналитик фоксфорд онлайн школа учеников 3 11 классов учителей родителей онлайн курсах индивидуальных занятиях репетитором школьники готовятся егэ огэ олимпиадам изучают школьные предметы занятия ведут преподаватели мгу мфти вшэ других ведущих вузов страны евгений лебедев евгению analyst,2018-05-30 11:01:29+00:00,532.0,none,none
136,аналитик отдел работе ключевыми клиентами яндекс директ сервис размещения контекстной рекламы яндексе сайтах партнерах рекламной сети маргарита схиртладзе сайте компании analyst,2018-05-30 12:07:51+00:00,593.0,none,none
137,бизнес аналитик старший бизнес аналитик double data специализируется создании программных продуктов основе которых лежат собственные методы алгоритмы поиска хранения интеллектуального анализа больших объемов данных big data data mining используя данные социальных сетей double data помогает банкам оценивать риски снижать отток клиентов увеличивать продажи ловить мошенников 80к 150к дмитрий зубанов откликнуться почту задать вопросы телеграм analyst businessanalyst,2018-05-31 09:30:01+00:00,577.0,none,none
138,аналитик sistema venture capital венчурная ориентированная инвестиции технологические компании высокими темпами роста география россия европа израиль дмитрий филатов вопросы отклики дмитрию analyst,2018-05-31 12:00:35+00:00,615.0,none,none
139,senior data engineer python front tier делает тяжелую аналитику внедряет машинное обучение банках телекомах 170к 250к удалённая работа свободный график федор лаврентьев hh python analyst senior dataengineer remotework,2018-06-01 09:10:10+00:00,621.0,none,none
140,главный аналитик интеллектуальных систем финансовую группу бкс лидеров российского рынка брокерских услуг торговым оборотам 150к 180к юлия романова analyst,2018-06-01 13:00:34+00:00,652.0,none,none
141,ведущий веб аналитик digitaldatamanager централизованная платформа управлению маркетинговой экосистемой 90к 150к analyst senior webanalyst,2018-06-04 08:08:48+00:00,599.0,none,none
142,аналитиков медиасервисы яндекса старший маркетинговый аналитик медиасервисы аналитик яндекс музыка аналитик кинопоиск дмитрий пашутин откликнуться сайте компании senior analyst marketinganalyst,2018-06-04 11:59:05+00:00,667.0,none,none
143,senior web analyst conversionrate store агентство оптимизации конверсии киев 2 2к 2 5к успешную рекомендацию 500 1 час консультации cro урок медитации глеб ходоровский откликнуться ссылке analyst senior webanalyst,2018-06-05 09:08:40+00:00,589.0,none,none
144,product analyst тинькофф российский коммерческий банк полностью сфокусированный дистанционном обслуживании имеющий розничных отделений ссылке analyst productanalyst,2018-06-05 13:20:15+00:00,642.0,none,none
145,data analyst epam ведущий мировой поставщик услуг разработке программного обеспечения цифровых платформ спб гибкий график помощь релокацией откликнуться ссылке analyst,2018-06-05 14:35:38+00:00,688.0,none,none
146,аналитик продукта проект видеоплатформа mail орхан мамедов сайте компании analyst productanalyst,2018-06-06 08:00:52+00:00,623.0,none,none
147,аналитик novum insights аналитическое агентство рынке блокчейн других инновационных технологий лондон toby lewis почту analyst,2018-06-06 10:26:52+00:00,662.0,none,none
148,аналитик сбербанк обязательно опытом executive search разговорным бизнес английским стелла гелисханова почту analyst,2018-06-07 08:01:08+00:00,597.0,none,none
149,marketing analyst wheely приложение вызова такси автомобилями премиум класса персональным водителем опцион форма отклика михаил старов analyst marketing вакансий online маркетинге telegram vkontakte facebook,2018-06-07 08:10:54+00:00,692.0,none,none
150,lead operations analyst gett международный сервис вызова такси форма отклика lead analyst,2018-06-07 11:30:33+00:00,697.0,none,none
151,руководитель исследовательского центра крупный классифайд сервис ежемесячная аудитория 10 млн человек 150к 200к задачи организовывать работу центра разрабатывать инициировать запускать различные форматы коммерческих исследований предоставлять экспертные консультации analyst cao,2018-06-08 08:01:00+00:00,696.0,none,none
152,ведущий аналитик команду рекламных продуктов яндекс карт успешную рекомендацию бутылка белого вина роман чернин senior analyst,2018-06-08 12:28:00+00:00,771.0,none,none
153,архитектор аналитик dmp международных проектов максимателеком высокотехнологичная предлагающая передовые решения разработке совершенствованию средств связи местах массового обслуживания людей также созданию новых интернет сервисов михаил зарин hh analyst architector,2018-06-13 08:00:26+00:00,639.0,none,none
154,data analyst exness одна лидирующих финтех компаний международном валютном рынке разрабатывающая собственные финансовые продукты сервисы кипр релокация константин терешин константину analyst dataanalyst relocation,2018-06-13 12:32:30+00:00,1442.0,none,none
155,менеджер аналитик юла первый стране classified 2 0 сервис выступает просто местом размещения объявлений решает проблемы покупателей продавцов онлайн офлайн бонус успешную рекомендацию 80к андрей демидов сайте компании analyst productanalyst product,2018-06-13 14:43:33+00:00,733.0,none,none
156,аналитик игровых проектов plamee студия разработчик мобильных f2p игр входит состав международной игровой компании playtech спб ссылке analyst gamedev,2018-06-14 08:00:34+00:00,691.0,none,none
157,data scientist snap inc американская разработчик владелец приложения snapchat киев олексий мухин контактами отклика analyst datascientist,2018-06-14 13:26:20+00:00,733.0,none,none
158,аналитик ipavlov самых масштабных ai проектов рф который развивается базе мфти проект нацелен создание разговорного искусственного интеллекта ольга кайрова откликнуться ai analyst ai,2018-06-15 08:35:50+00:00,701.0,none,none
159,data scientist l2p limited международная онлайн обучению повышению игровой техники популярных киберспортивных дисциплинах 2к удалённая работа офис красной пресне возможна релокация кипр алла иванова задавать вопросы алле телеграм почту analyst datascientist gamedev bigdata remotework relocation,2018-06-15 12:02:11+00:00,792.0,none,none
160,data scientist nvidia американская крупнейших разработчиков графических ускорителей процессоров также наборов системной логики ссылке analyst datascientist,2018-06-18 08:09:17+00:00,703.0,none,none
161,аналитик стратег deworkacy российская сеть многофункциональных пространств коворкинга организации мероприятий успешную рекомендацию отблагодарят бутылкой вина виски ужином ольга володина ольге analyst,2018-06-18 12:04:21+00:00,728.0,none,none
163,аналитик мтс e com петр орлов откликнуться analyst ecommerce,2018-06-19 08:16:56+00:00,650.0,none,none
164,подборка вакансий аналитиков ситимобил bi analyst data scientist senior data scientist формирующееся нуля направление аналитики прогнозирования ситимобил ведущих сервисов заказа такси входящий состав холдинга mail group владимир новосёлов владимиру analyst bi senior datascientist,2018-06-19 10:30:22+00:00,741.0,none,none
165,senior machine learning specialist data scientist платформу интеграции корпоративных сервисов 250к 300к готовы обсуждать выше задачи интеграция сторонними сервисами используется машинное обучение улучшение системы рекомендаций дальнейших шагов интеграции маппинг данных переносе интеграции различных систем стек ruby rails java go node js удалённая работа командировки сша возможна релокация сингапур ксения зуева analyst datascientist ml senior java go nodejs remotework relocation,2018-06-20 08:00:25+00:00,747.0,none,none
166,web аналитик wattson лидер рынке майнинга россии эйчару дарье почту analyst webanalyst web,2018-06-20 13:31:02+00:00,751.0,none,none
167,руководитель проекта отдел web аналитики втб российский универсальный коммерческий банк второй величине активов первый размеру уставного капитала дмитрий лазарев откликнуться дмитрию analyst webanalyst project,2018-06-21 08:36:57+00:00,724.0,none,none
168,игровой аналитик devtodev универсальная аналитическая платформа разработчиков мобильных веб приложений которая позволяет получать полную информацию статистики маркетов подробной аналитики поведения пользователей приложения пермь василий сабиров резюме присылать василию analyst gameanalyst,2018-06-21 14:54:05+00:00,803.0,none,none
169,2 azur games game analyst junior game analyst azur games международный разработчик издатель мобильных игр артур мостовой gamedev analyst gameanalyst junior,2018-06-22 08:45:10+00:00,800.0,none,none
170,data scientist коммерческое направление мегафон ссылке analyst datascientist ml python,2018-06-22 13:45:31+00:00,828.0,none,none
171,аналитиков ostrovok product analyst metasearch marketing analyst junior analyst ostrovok сервис онлайн бронирования отелей маргарита маханькова analyst productanalyst marketinganalyst,2018-06-25 08:00:06+00:00,778.0,none,none
172,performance campaign analyst iponweb занимается разработкой рекламных rtb платформ использованием высоконагруженных систем большим объемом данных яна калашникова откликнуться яне analyst marketinganalyst,2018-06-25 13:10:22+00:00,776.0,none,none
173,product analyst e commerce проект 13 лет рынке задачи планировать анализировать продажи интернет магазине анализировать сегментировать базу клиентов участвовать создании data driven маркетинга удалённая работа analyst productanalyst remotework,2018-06-26 08:00:43+00:00,770.0,none,none
174,звук продуктовый аналитик lead data scientist звук музыкальный стриминговый сервис татьяна акулич откликнуться почту телеграм analyst productanalyst datascientist lead,2018-06-26 12:45:05+00:00,815.0,none,none
175,аналитик стажёр команду вконтакте спб полноценная оплачиваемая работа руководством опытных специалистов сайте компании python pandas analyst intern,2018-06-27 08:25:11+00:00,769.0,none,none
176,junior аналитик слоты kamagames studio студия создает игры 2010 года является мировым законодателем мод жанре social casino мобильных платформах релокация москву других регионов мария колесникова почту либо gamedev analyst,2018-06-27 13:25:45+00:00,805.0,none,none
178,doc продуктовый аналитик data scientist doc первая россии самая крупная мобильная клиника digital health company постоянно экспериментирует создает продукты улучшающие оптимизирующие работу врачей используя ml ai big data старую добрую математику илья ларченко откликнуться analyst productanalyst datascientist,2018-06-28 10:15:37+00:00,755.0,none,none
179,web analyst wrike система управления проектами онлайн обеспечивающая прозрачность данных полный контроль задачами спб мария ющенко откликнуться телеграм analyst webanalyst,2018-06-28 13:46:39+00:00,797.0,none,none
180,product analyst b2b международный сервис такси одна самых быстрорастущих компаний рунета данным российского forbes 250к задачи пересмотреть текущие b2b продукты оценить эффективность основе этих данных сравнительного тестирования ho b2b ho b2b product создать стратегию продукта единой b2b платформе analyst productanalyst b2b,2018-06-29 08:00:32+00:00,768.0,none,none
181,product analyst qlean customers acqusition team qlean крупнейший россии 3 й мире сервис заказу уборки частных квартир платформа которая связывает клиентов клинеров валерия коваленко откликнуться analyst productanalyst,2018-06-29 13:41:52+00:00,814.0,none,none
182,диджитал аналитиков лучшие июнь new hr вручную собрал самые интересные проверенных ит диджитал компаний 34 компаний вконтакте яндекс mail мегафон ostrovok втб ситимобил мтс nvidia snap тинькофф т д ссылка дайджест каждый день постим новые диджитал аналитиков telegram vkontakte facebook подписывайтесь разместить вакансию пишите,2018-07-02 09:30:16+00:00,806.0,none,none
183,data scientist nlp scientist аналитическую систему yva ai искусственный интеллект yva анализирует данные работе сотрудников режиме реального времени почту другие информационные ресурсы основе полученных данных генерирует эффективные идеи которые помогают оптимизировать работу сотрудников давид ян благодарность успешную рекомендацию сработавшую 20 июля светлане бушевой analyst datascientist ai,2018-07-02 13:30:41+00:00,1898.0,none,none
184,старший аналитик маркетинга яндекс дзен сервис персональных рекомендаций яндекса встроенный яндекс браузер мобильное приложение главную страницу яндекса использует технологии машинного обучения строить систему процессы маркетинговой аналитики константин иванов сайте компании analyst marketinganalyst,2018-07-03 08:05:09+00:00,1864.0,none,none
185,младший веб аналитик icontext крупнейшее независимое интернет агентство россии основанное 2002 году специализируются omni digital marketing придерживаются подхода performance marketing сергей шульга analyst webanalyst,2018-07-03 13:36:19+00:00,919.0,none,none
186,public equity аналитик департамент слияний поглощений mail group андрей молчанов почту analyst,2018-07-04 08:23:37+00:00,850.0,none,none
187,ux аналитик ашманов партнеры агентство специализируется представлении комплексных услуг продвижению бизнеса интернете также разработке технологий полезных сервисов интернет маркетологов ссылке analyst ux,2018-07-04 13:23:00+00:00,876.0,none,none
188,аналитик marketplace efficiency яндекс такси сервис онлайн заказа такси мобильное приложение веб интерфейс почту analyst,2018-07-05 08:05:28+00:00,823.0,none,none
189,подборка вакансий аналитиков avito руководитель отдела бизнес аналитики bi аналитик bi аналитик avito сервис размещения объявлений товарах услугах частных лиц компаний занимающий второе место мире первое россии среди онлайн классифайдов екатерина снегирёва ссылкам analyst bi headofbi,2018-07-05 12:35:02+00:00,927.0,none,none
190,аналитик направления монетизации одноклассники крупнейшая развлекательная социальная сеть россии принадлежащая mail group егор данилов hh analyst ivas,2018-07-06 08:21:00+00:00,819.0,none,none
191,head data science people ai платформа основе искусственного интеллекта управления отделом продаж помогает повысить эффективность сейлз команд анализируя производительность предоставляя рекомендации закрытию сделок сан франциско артём высоцкий ссылке analyst datascientist headofdatascience ml ai,2018-07-06 13:47:30+00:00,905.0,none,none
192,ведущий системный аналитик usetech оказывает полный спектр услуг области заказной разработки программного обеспечения независимого тестирования консалтинга проект крупной ритейл компанией analyst,2018-07-09 09:46:52+00:00,790.0,none,none
193,head system analysis лабораторию касперского международная специализирующаяся разработке систем защиты компьютерных вирусов спама хакерских атак прочих киберугроз форма отклика analyst headofanalysis headofanalytics,2018-07-09 13:46:49+00:00,826.0,none,none
194,системный аналитик ecommpay провайдер инновационных уникальных платежных решений широкого круга проектов e ecommerce ссылке analyst,2018-07-10 08:03:48+00:00,701.0,none,none
195,менеджер монетизации mytarget рекламная платформа mail объединяющая мобильную аудиторию крупнейших россии снг сервисов социальных сетей станислав сыченков сайте компании станиславу analyst traffic,2018-07-10 09:00:16+00:00,817.0,none,none
196,data scientist cindicator финтех разрабатывающая аналитические продукты основе технологии гибридного интеллекта помогая трейдерам инвесторам эффективно управлять активами традиционных финансовых крипторынках гибкий график работы форма отклика analyst datascientist,2018-07-10 14:00:51+00:00,881.0,none,none
197,веб аналитик яндекс деньги сервис электронных платежей николай федянин hh analyst web webanalyst,2018-07-11 08:01:50+00:00,772.0,none,none
198,data warehouse engineer nvidia американская крупнейших разработчиков графических ускорителей процессоров также наборов системной логики анастасия третьяк сайте компании analyst dataengineer,2018-07-11 13:30:19+00:00,821.0,none,none
199,head product analytics команду вконтакте строить нуля отдел продуктовой аналитики vk успешную рекомендацию благодарность виде 100к экскурсии офису компании иван козлов ивану analyst productanalyst headofanalytics,2018-07-12 10:01:37+00:00,732.0,none,none
200,аналитик яндекс автобусы сервис который позволяет купить билеты автобусные рейсы россии странам снг также узнать актуальное расписание цены добраться одного пункта автобусе михаил томшинский михаилу analyst,2018-07-12 13:25:30+00:00,777.0,none,none
201,data scientist прогнозирование ozon первых российских проектов электронной коммерции сегменте в2с входит топ 7 интернет ритейлеров версии data insight сайте компании analyst datascientist,2018-07-12 14:30:52+00:00,828.0,none,none
202,стратегический аналитик департамент информационных технологий москвы нужен аналитик опытом консалтинге телекоме вендорах интеграторах полина хайретдинова задавать вопросы полине analyst,2018-07-13 08:03:06+00:00,745.0,none,none
203,middle senior data scientist сбербанк блок риски 150к 300к иван трусов посте почту analyst datascientist,2018-07-13 13:35:15+00:00,791.0,none,none
204,руководитель аналитики яндекс еда сервис удобной быстрой доставки еды ресторанов откликатьья ссылке analyst headofanalytics,2018-07-13 14:07:51+00:00,841.0,none,none
205,web analyst wrike система управления проектами онлайн обеспечивающая прозрачность данных полный контроль задачами гибкий график юлия туркеева ссылке analyst web webanalyst,2018-07-16 08:05:33+00:00,659.0,none,none
206,data analyst scorum спортивный медиаресурс интеграцией блокчейна новый тип медиа который вознаграждает своих активных пользователей авторы получают доход добавление публикации комментария читатели поддержку контента своим голосом 900 релокация подробности форма отклика analyst relocation,2018-07-16 10:05:25+00:00,691.0,none,none
207,аналитик bi factorymarket международный инновационный проект объединяющий лучшие практики электронной коммерции оффлайн торговли воплощают жизнь концепцию интегрированных продаж omni channel дмитрий савченко почту analyst bi,2018-07-16 12:05:53+00:00,715.0,none,none
208,аналитиков branch sr data scientist business intelligence analyst branch сервис занимающийся глубокими ссылками позволяет пользователю кликнуть ссылку своем мобильном устройстве увидеть контент установленного приложения поскольку автоматически генерирует превью веба игорь гонебный ссылкам analyst datascientist,2018-07-16 14:05:40+00:00,811.0,none,none
209,руководитель отдела аналитики крупный интернет портал огромной аудиторией задачи возглавить отдел аналитики компании развитие существующей команды набор новых сотрудников инициировать управлять проектами сбору хранению данных выстроить систему отчетности разработать dashboards гибкий график уютный офис центре analyst headofanalytics,2018-07-17 08:00:10+00:00,716.0,none,none
210,руководитель аналитического центра проект созданию исследовательского центра изучения цифровых навыков формирования цифровых паспортов проект нуля партнерстве крупнейшим отечественным вузом дмитрий волошин дмитрию analyst headofanalytics,2018-07-17 12:02:45+00:00,786.0,none,none
211,data engineer x5 retail group ведущая розничной торговли объединяющая торговые сети пятерочка перекресток карусель строить архитектуру 0 новом проекте внедрению big data ссылке analyst dataengineer bigdata,2018-07-17 15:02:18+00:00,823.0,none,none
212,руководитель отдела аналитики иннова игровая data driven издатель компьютерных мобильных игр ссылке analyst headofanalytics,2018-07-18 08:50:21+00:00,699.0,none,none
213,системный аналитик edisoft международный провайдер электронного документооборота интегратор разработчик решений автоматизации бизнеса офисами петербурге смоленске таллине риге вильнюсе ссылке analyst systemsanalyst,2018-07-18 13:50:14+00:00,761.0,none,none
214,data scientist домклик сервис поиска покупки недвижимости ипотеку сбербанка никита кузнецов задавать вопросы никите analyst datascientist,2018-07-18 15:03:57+00:00,803.0,none,none
215,аналитик игровых проектов plamee студия разработчик мобильных f2p игр входит состав международной игровой компании playtech релокация ссылке analyst gamedev,2018-07-19 08:03:05+00:00,665.0,none,none
216,директор департамента бизнес аналитики шеф маркет лидирующая рынке доставки продуктов рецептами никита карпов почту analyst businessanalyst headofanalytics,2018-07-19 09:58:29+00:00,704.0,none,none
217,диджитал команду северстали data scientist руководитель проектов data science team lead data scientist северсталь одна крупнейших мире вертикально интегрированных сталелитейных горнодобывающих компаний активно развивает digital направление проекты области глубокой аналитики данных ml analyst datascientist headofprojects teamlead datascience,2018-07-19 12:07:36+00:00,788.0,none,none
219,data scientist отдел машинного обучения rambler co дарья туманова откликнуться телеграм datascientist ml,2018-07-19 14:16:32+00:00,815.0,none,none
220,data analyst exness одна лидирующих финтех компаний международном валютном рынке разрабатывающая собственные финансовые продукты сервисы кипр релокация сайте компании почту analyst python relocation,2018-07-20 08:17:58+00:00,681.0,none,none
221,data scientist ozon задачу прогнозированию спроса анна панкратьева откликнуться сайт компании analyst datascientist,2018-07-20 11:39:57+00:00,728.0,none,none
222,data scientist утконос интернет гипермаркет сервис доставки продуктов москве максим бахтин откликнуться analyst datascientist,2018-07-20 13:39:18+00:00,772.0,none,none
223,веб аналитик appbooster агентство комплексного продвижения мобильных приложений одноименный автоматизированный сервис самара давид бибулян откликнуться analyst webanalyst,2018-07-20 14:30:42+00:00,820.0,none,none
224,чемпионат платформе ml bootcamp mail group участники будут создавать алгоритмы предсказания отклика аудитории интернет опросы автоматизации маркетинговых исследований выиграть призы стать специалистом data science mail group регистрация ссылке рекомендуем analyst ml datascience,2018-07-23 08:53:21+00:00,685.0,none,none
225,bcg gamma analytics associate data scientist senior data scientist bcg boston consulting group международная консалтинговая bcg gamma особое подразделение компании объединяющее ученых мирового класса бизнес консультантов специализирующихся продвинутой аналитике вакансий леонид жуков откликнуться форму ссылке выше analyst datascientist senior,2018-07-23 10:19:30+00:00,724.0,none,none
226,crm аналитик циан крупнейший интернет сервис покупателей арендаторов жилья самая большая актуальная база объявлений регулярно обновляемая счет запуска новых сервисов расширения географии представленных объектов релокация москву кандидатов других городов ссылке analyst,2018-07-23 12:19:30+00:00,770.0,none,none
227,веб аналитик атол крупнейший разработчик производитель оборудования программного обеспечения автоматизации предприятий торгового ресторанного бизнеса сферы услуг азс гзс платежных терминалов вендинговых аппаратов также поставщик готовых решений автоматизации родион горин откликнуться analyst webanalyst,2018-07-23 14:19:36+00:00,826.0,none,none
228,аналитик аналитический центр brand analytics система мониторинга анализа бренда социальных медиа сми светлана крылова ящик вина рекомендацию успешного кандидата откликнуться analyst,2018-07-24 08:30:01+00:00,709.0,none,none
229,big data engineer analyst mail group елена иножарская откликнуться analyst bigdata,2018-07-24 10:29:23+00:00,745.0,none,none
230,аналитик математическим методам моделирования пятерочка офис российская торговая сеть продовольственных магазинов формата дома находится управлении компании x5 retail group также занимается исследованием внешних внутренних факторов влияющих потребительский спрос помощью методов машинного обучения елена фатыхова откликнуться hh analyst ml,2018-07-24 13:29:20+00:00,807.0,none,none
231,senior machine learning specialist data scientist платформу интеграции корпоративных сервисов 250к 300к готовы обсуждать выше задачи интеграция сторонними сервисами используется машинное обучение улучшение системы рекомендаций дальнейших шагов интеграции маппинг данных переносе интеграции различных систем стек ruby rails java go node js удалённая работа командировки сша возможна релокация сингапур ксения зуева analyst datascientist ml senior java go nodejs remotework relocation,2018-07-25 07:58:00+00:00,707.0,none,none
232,data scientist propeller ads международная рекламная сеть основные усилия которой направлены создание самой удобной эффективной надежной рекламной платформы ирина кузьменкова резюме присылать ольге спасской analyst datascientist,2018-07-25 09:58:16+00:00,727.0,none,none
233,бизнес аналитик банки ру крупнейший независимый финансово информационный портал банках банковских услугах analyst,2018-07-25 11:58:44+00:00,757.0,none,none
234,продуктовый аналитик rick ai робот аналитик который присылает клиентам гипотезы изменить продукте зарабатывать кандидат которого отберут пройдет курс product heroes бесплатно илья красинский analyst productanalyst,2018-07-25 13:59:01+00:00,839.0,none,none
